patient,seed,depth,training_ratio,kernel_size,pi_rmse,mu_rmse,sigma_rmse
patient_3,884,149,0.5,9,0.030806318,0.017655673,0.012218526
patient_3,884,149,1,9,0.024640974,0.015229945,0.010849822
patient_3,885,149,0.01,17,0.07391807,0.04176164,0.02315015
patient_3,885,149,0.1,11,0.045346476,0.022213899,0.013467412
patient_3,885,149,0.5,9,0.030235793,0.016523471,0.011524215
patient_3,885,149,1,9,0.023696309,0.012833033,0.008060104
patient_3,886,149,0.01,17,0.07411735,0.041662674,0.022953777
patient_3,886,149,0.1,11,0.045638412,0.022786845,0.013755797
patient_3,886,149,0.5,9,0.030846745,0.017775478,0.012134993
patient_3,886,149,1,9,0.025600655,0.016761022,0.011810655
patient_3,887,149,0.01,17,0.07407794,0.041717507,0.02321792
patient_3,887,149,0.1,11,0.04558993,0.022929648,0.013705827
patient_3,887,149,0.5,9,0.03019777,0.016569082,0.011557319
patient_3,887,149,1,9,0.024683459,0.01529703,0.010816657
patient_3,888,149,0.01,17,0.07396409,0.041526522,0.023036161
patient_3,888,149,0.1,11,0.045639813,0.022799328,0.013669574
patient_3,888,149,0.5,9,0.030912833,0.017780436,0.012143387
patient_3,888,149,1,9,0.024690822,0.015284171,0.010818238
patient_3,889,149,0.01,17,0.074227825,0.04146911,0.02297195
patient_3,889,149,0.1,11,0.045631118,0.022705264,0.013763404
patient_3,889,149,0.5,9,0.030883988,0.017785834,0.012126774
patient_3,889,149,1,9,0.023685047,0.012827703,0.008060942
patient_3,890,149,0.01,17,0.0741607,0.041431587,0.022839671
patient_3,890,149,0.1,11,0.04562517,0.022721684,0.013716596
patient_3,890,149,0.5,9,0.030295588,0.01662075,0.011391782
patient_3,890,149,1,9,0.024638994,0.015219235,0.01083298
patient_3,891,149,0.01,17,0.07427707,0.041561026,0.02300357
patient_3,891,149,0.1,11,0.045564238,0.022988237,0.013768517
patient_3,891,149,0.5,9,0.031017497,0.017857265,0.012168521
patient_3,891,149,1,9,0.024618289,0.015221342,0.010886218
patient_3,892,149,0.01,17,0.07403889,0.041654028,0.022973578
patient_3,892,149,0.1,11,0.045523237,0.022741407,0.013779472
patient_3,892,149,0.5,9,0.030295359,0.01654129,0.011441857
patient_3,892,149,1,9,0.02371939,0.012858411,0.008068749
patient_3,893,149,0.01,17,0.07380522,0.041599795,0.023184903
patient_3,893,149,0.1,11,0.045464408,0.022817357,0.013760552
patient_3,893,149,0.5,9,0.030274801,0.01657812,0.011467784
patient_3,893,149,1,9,0.023690166,0.01284882,0.008079194
patient_3,894,149,0.01,17,0.07403475,0.04150044,0.023110438
patient_3,894,149,0.1,11,0.045235075,0.022130944,0.0134615
patient_3,894,149,0.5,9,0.03086813,0.01776752,0.012179538
patient_3,894,149,1,9,0.024644982,0.015294687,0.010814522
patient_3,895,149,0.01,17,0.07392952,0.041504566,0.022903543
patient_3,895,149,0.1,11,0.0453181,0.022203628,0.013423657
patient_3,895,149,0.5,9,0.030883532,0.017802387,0.012172677
patient_3,895,149,1,9,0.024546947,0.015117156,0.010810972
patient_3,896,149,0.01,17,0.07396283,0.041625015,0.023008183
patient_3,896,149,0.1,11,0.04560397,0.022750385,0.013791779
patient_3,896,149,0.5,9,0.030203259,0.01650431,0.011485412
patient_3,896,149,1,9,0.023679262,0.012763942,0.00802787
patient_3,897,149,0.01,17,0.07414903,0.04154719,0.02307996
patient_3,897,149,0.1,11,0.045348834,0.02226078,0.013471829
patient_3,897,149,0.5,9,0.030197026,0.016540991,0.011405219
patient_3,897,149,1,9,0.024658434,0.015269755,0.010783042
patient_3,898,149,0.01,17,0.073518984,0.041207246,0.02296491
patient_3,898,149,0.1,11,0.045681223,0.022902977,0.013680591
patient_3,898,149,0.5,9,0.029424546,0.014269076,0.008894328
patient_3,898,149,1,9,0.023687854,0.012843755,0.008077719
patient_3,899,149,0.01,17,0.07389624,0.04184993,0.023059066
patient_3,899,149,0.1,11,0.045522258,0.022182317,0.013369883
patient_3,899,149,0.5,9,0.030189615,0.016645446,0.011416254
patient_3,899,149,1,9,0.024657832,0.015251522,0.01082035
patient_3,900,149,0.01,17,0.074125916,0.041580334,0.02306972
patient_3,900,149,0.1,11,0.045697436,0.022820057,0.013858497
patient_3,900,149,0.5,9,0.030919952,0.017730119,0.012247471
patient_3,900,149,1,9,0.02566307,0.016817372,0.011812486
patient_3,901,149,0.01,17,0.0741866,0.04133551,0.023009157
patient_3,901,149,0.1,11,0.045280397,0.0221048,0.013435287
patient_3,901,149,0.5,9,0.030143313,0.016448142,0.011531138
patient_3,901,149,1,9,0.02368934,0.012839708,0.008079095
patient_3,902,149,0.01,17,0.07412951,0.04130931,0.022994779
patient_3,902,149,0.1,11,0.045640912,0.022746133,0.013800929
patient_3,902,149,0.5,9,0.030229917,0.01651878,0.011480656
patient_3,902,149,1,9,0.024627877,0.015237729,0.010871195
patient_3,903,149,0.01,17,0.07399433,0.041650906,0.023192627
patient_3,903,149,0.1,11,0.045753755,0.022870466,0.013745325
patient_3,903,149,0.5,9,0.030205298,0.01654115,0.011458592
patient_3,903,149,1,9,0.024592537,0.01519009,0.010832205
patient_3,904,149,0.01,17,0.074289635,0.04166272,0.023049789
patient_3,904,149,0.1,11,0.04546816,0.022784082,0.01380457
patient_3,904,149,0.5,9,0.03024274,0.016593417,0.011431458
patient_3,904,149,1,9,0.024654765,0.015225976,0.010895161
patient_3,905,149,0.01,17,0.07359175,0.04106772,0.023133194
patient_3,905,149,0.1,11,0.045450486,0.02270147,0.013743791
patient_3,905,149,0.5,9,0.030200185,0.016551448,0.011505874
patient_3,905,149,1,9,0.024638651,0.015287973,0.010808085
patient_3,906,149,0.01,17,0.074095674,0.041323047,0.023252271
patient_3,906,149,0.1,11,0.045274585,0.02217016,0.013473474
patient_3,906,149,0.5,9,0.030217897,0.01646133,0.011474798
patient_3,906,149,1,9,0.023733417,0.012898322,0.008121199
patient_3,907,149,0.01,17,0.073969014,0.041675366,0.022947084
patient_3,907,149,0.1,11,0.045630198,0.022806624,0.01381464
patient_3,907,149,0.5,9,0.030190397,0.016526315,0.011479652
patient_3,907,149,1,9,0.024629623,0.015228605,0.010848903
patient_3,908,149,0.01,17,0.074071616,0.04156173,0.023257943
patient_3,908,149,0.1,11,0.04563653,0.022654954,0.013856464
patient_3,908,149,0.5,9,0.030270442,0.016684586,0.011404753
patient_3,908,149,1,9,0.024602842,0.01521609,0.010844947
patient_3,909,149,0.01,17,0.07424564,0.041645687,0.023013974
patient_3,909,149,0.1,11,0.045617707,0.022905432,0.013802015
patient_3,909,149,0.5,9,0.030865971,0.017719366,0.012133321
patient_3,909,149,1,9,0.023719344,0.012885592,0.00807734
patient_3,910,149,0.01,17,0.07390443,0.04147624,0.023005806
patient_3,910,149,0.1,11,0.04538167,0.022098925,0.013445214
patient_3,910,149,0.5,9,0.029381573,0.014201121,0.008817708
patient_3,910,149,1,9,0.024589334,0.015175631,0.010886123
patient_3,911,149,0.01,17,0.074269496,0.041528277,0.022782436
patient_3,911,149,0.1,11,0.04566604,0.022809083,0.01374907
patient_3,911,149,0.5,9,0.03025194,0.016611958,0.011430737
patient_3,911,149,1,9,0.024616107,0.015225537,0.0108814
patient_3,912,149,0.01,17,0.074107274,0.041423786,0.022931447
patient_3,912,149,0.1,11,0.0456804,0.022579005,0.013728683
patient_3,912,149,0.5,9,0.030262696,0.016559562,0.01144269
patient_3,912,149,1,9,0.024633773,0.0152181,0.010861145
patient_3,913,149,0.01,17,0.07411133,0.04145861,0.022827296
patient_3,913,149,0.1,11,0.04537872,0.022253716,0.013506873
patient_3,913,149,0.5,9,0.030212265,0.016586974,0.011505814
patient_3,913,149,1,9,0.024606012,0.015255974,0.010782913
patient_3,914,149,0.01,17,0.07375516,0.04135713,0.023003746
patient_3,914,149,0.1,11,0.045679703,0.022725986,0.013755854
patient_3,914,149,0.5,9,0.030303424,0.016609047,0.011385754
patient_3,914,149,1,9,0.024713904,0.015335099,0.010794371
patient_3,915,149,0.01,17,0.07402537,0.041693825,0.022992931
patient_3,915,149,0.1,11,0.045631498,0.022726534,0.013683475
patient_3,915,149,0.5,9,0.030223073,0.016522361,0.011443285
patient_3,915,149,1,9,0.023679318,0.01282616,0.008073527
patient_3,916,149,0.01,17,0.07414998,0.041670546,0.023064582
patient_3,916,149,0.1,11,0.04559498,0.0228308,0.013690577
patient_3,916,149,0.5,9,0.030884145,0.01774145,0.012150825
patient_3,916,149,1,9,0.025628913,0.01678191,0.011796742
patient_3,917,149,0.01,17,0.07442195,0.04150483,0.022991052
patient_3,917,149,0.1,11,0.045436107,0.022710228,0.013779801
patient_3,917,149,0.5,9,0.030865451,0.017704988,0.012177083
patient_3,917,149,1,9,0.024654562,0.015271141,0.010790013
patient_3,918,149,0.01,17,0.07425252,0.04188909,0.0231217
patient_3,918,149,0.1,11,0.045658592,0.022986352,0.013843705
patient_3,918,149,0.5,9,0.030313544,0.0166246,0.01151524
patient_3,918,149,1,9,0.02467303,0.015300243,0.010844149
patient_3,919,149,0.01,17,0.07444209,0.04182956,0.02297296
patient_3,919,149,0.1,11,0.04543937,0.022322968,0.013503585
patient_3,919,149,0.5,9,0.030200446,0.016590828,0.01147519
patient_3,919,149,1,9,0.02461694,0.015205678,0.010906441
patient_3,920,149,0.01,17,0.074079014,0.041517194,0.02271263
patient_3,920,149,0.1,11,0.045668945,0.022867173,0.013719619
patient_3,920,149,0.5,9,0.029393096,0.014237065,0.008877336
patient_3,920,149,1,9,0.024579123,0.015210247,0.010869849
patient_3,921,149,0.01,17,0.07428255,0.041401505,0.022962132
patient_3,921,149,0.1,11,0.04561215,0.02288155,0.013690738
patient_3,921,149,0.5,9,0.030302007,0.016705206,0.011420701
patient_3,921,149,1,9,0.024628872,0.015248698,0.010805818
patient_3,922,149,0.01,17,0.07402635,0.041666996,0.023076449
patient_3,922,149,0.1,11,0.04564984,0.023094356,0.013719446
patient_3,922,149,0.5,9,0.030226039,0.01649608,0.011544034
patient_3,922,149,1,9,0.024691788,0.015280223,0.010897362
patient_3,923,149,0.01,17,0.0740659,0.041742984,0.023186458
patient_3,923,149,0.1,11,0.045333013,0.022176778,0.01343355
patient_3,923,149,0.5,9,0.030253593,0.016564142,0.011403679
patient_3,923,149,1,9,0.02368385,0.012808044,0.008053814
patient_3,924,149,0.01,17,0.07368089,0.039784253,0.02075758
patient_3,924,149,0.1,11,0.045666408,0.02287849,0.013733784
patient_3,924,149,0.5,9,0.030867826,0.01768632,0.012189259
patient_3,924,149,1,9,0.024626948,0.015249983,0.010867584
patient_3,925,149,0.01,17,0.07405555,0.04136227,0.022821127
patient_3,925,149,0.1,11,0.04548969,0.022670811,0.013829618
patient_3,925,149,0.5,9,0.030804155,0.017618053,0.012206316
patient_3,925,149,1,9,0.02369944,0.012864059,0.008091285
patient_3,926,149,0.01,17,0.07401124,0.041709494,0.023080494
patient_3,926,149,0.1,11,0.04551619,0.022746107,0.01373958
patient_3,926,149,0.5,9,0.030816041,0.017664677,0.01217261
patient_3,926,149,1,9,0.024591597,0.015180572,0.010867331
patient_3,927,149,0.01,17,0.074120395,0.041611705,0.022942688
patient_3,927,149,0.1,11,0.04537866,0.022331247,0.013444188
patient_3,927,149,0.5,9,0.02944537,0.014202027,0.008790278
patient_3,927,149,1,9,0.02461886,0.01524087,0.010815835
patient_3,928,149,0.01,17,0.074091256,0.04166088,0.023194589
patient_3,928,149,0.1,11,0.04530111,0.02225292,0.013509413
patient_3,928,149,0.5,9,0.02942269,0.014217934,0.008859531
patient_3,928,149,1,9,0.024611622,0.015224155,0.010802656
patient_3,929,149,0.01,17,0.07403656,0.04152717,0.02292264
patient_3,929,149,0.1,11,0.045360178,0.022367135,0.013438088
patient_3,929,149,0.5,9,0.030270696,0.01655021,0.011535892
patient_3,929,149,1,9,0.023703028,0.012870058,0.008083517
patient_3,930,149,0.01,17,0.07397835,0.041460205,0.022831568
patient_3,930,149,0.1,11,0.045603685,0.022812426,0.013767046
patient_3,930,149,0.5,9,0.029418122,0.014206492,0.008811582
patient_3,930,149,1,9,0.024628544,0.015249891,0.010836978
patient_3,931,149,0.01,17,0.074104555,0.041440733,0.022814175
patient_3,931,149,0.1,11,0.045632076,0.02281334,0.013724183
patient_3,931,149,0.5,9,0.030226598,0.016561838,0.011434453
patient_3,931,149,1,9,0.023696408,0.012820862,0.0080753
patient_3,932,149,0.01,17,0.07432561,0.041349314,0.022983663
patient_3,932,149,0.1,11,0.045719784,0.022854872,0.013838587
patient_3,932,149,0.5,9,0.030814068,0.017656298,0.012213709
patient_3,932,149,1,9,0.024706185,0.015344101,0.010768043
patient_3,933,149,0.01,17,0.074184336,0.041576605,0.023075266
patient_3,933,149,0.1,11,0.045623045,0.022741012,0.013782381
patient_3,933,149,0.5,9,0.03020107,0.016551988,0.011471708
patient_3,933,149,1,9,0.024601908,0.015178769,0.010842678
patient_3,934,149,0.01,17,0.074165404,0.041491117,0.023034483
patient_3,934,149,0.1,11,0.045554936,0.022582423,0.013647719
patient_3,934,149,0.5,9,0.03086966,0.017667096,0.012185367
patient_3,934,149,1,9,0.025556846,0.016674152,0.011802961
patient_3,935,149,0.01,17,0.07422704,0.04182702,0.023242041
patient_3,935,149,0.1,11,0.045578837,0.022715801,0.01374073
patient_3,935,149,0.5,9,0.030294564,0.016639806,0.011400417
patient_3,935,149,1,9,0.024621973,0.015229331,0.010847464
patient_3,936,149,0.01,17,0.073971294,0.041526146,0.023015609
patient_3,936,149,0.1,11,0.045458615,0.022299789,0.013473053
patient_3,936,149,0.5,9,0.030251442,0.01665772,0.011539133
patient_3,936,149,1,9,0.023722963,0.012919197,0.008130418
patient_3,937,149,0.01,17,0.07377853,0.04155768,0.023098119
patient_3,937,149,0.1,11,0.04540521,0.0226538,0.013710949
patient_3,937,149,0.5,9,0.030255275,0.016637998,0.011501195
patient_3,937,149,1,9,0.024609987,0.015231975,0.010851561
patient_3,938,149,0.01,17,0.074181356,0.04216473,0.023071907
patient_3,938,149,0.1,11,0.0455408,0.022847734,0.013734664
patient_3,938,149,0.5,9,0.030181577,0.016470898,0.011515047
patient_3,938,149,1,9,0.024610946,0.015195322,0.010880381
patient_3,939,149,0.01,17,0.073761664,0.041595295,0.022936488
patient_3,939,149,0.1,11,0.045529325,0.022791876,0.013817404
patient_3,939,149,0.5,9,0.030221833,0.016615838,0.011423901
patient_3,939,149,1,9,0.02460882,0.015242817,0.010785178
patient_3,940,149,0.01,17,0.074198686,0.041495834,0.022884052
patient_3,940,149,0.1,11,0.045695048,0.022740083,0.013717617
patient_3,940,149,0.5,9,0.03025951,0.016603423,0.011477751
patient_3,940,149,1,9,0.024628296,0.015238039,0.010825574
patient_3,941,149,0.01,17,0.074240655,0.041229893,0.023193495
patient_3,941,149,0.1,11,0.045658164,0.022751942,0.01376351
patient_3,941,149,0.5,9,0.030198079,0.01656641,0.011553685
patient_3,941,149,1,9,0.024602083,0.015224157,0.010896832
patient_3,942,149,0.01,17,0.07387792,0.04150475,0.023084356
patient_3,942,149,0.1,11,0.045594413,0.02273309,0.013807708
patient_3,942,149,0.5,9,0.030205581,0.016574007,0.011437697
patient_3,942,149,1,9,0.023697082,0.012851238,0.008044241
patient_3,943,149,0.01,17,0.07400343,0.041350964,0.022909667
patient_3,943,149,0.1,11,0.045518648,0.022754451,0.01374045
patient_3,943,149,0.5,9,0.030180963,0.016486062,0.011428234
patient_3,943,149,1,9,0.023673655,0.01285616,0.008073337
patient_3,944,149,0.01,17,0.074196026,0.041529156,0.023132117
patient_3,944,149,0.1,11,0.045619596,0.022885894,0.013852551
patient_3,944,149,0.5,9,0.030217286,0.016455939,0.011482876
patient_3,944,149,1,9,0.023691153,0.012841619,0.008064413
patient_3,945,149,0.01,17,0.07465651,0.041213885,0.022816338
patient_3,945,149,0.1,11,0.04561964,0.022749756,0.013741965
patient_3,945,149,0.5,9,0.030831318,0.017657077,0.012247445
patient_3,945,149,1,9,0.025635224,0.016778091,0.011845388
patient_3,946,149,0.01,17,0.07411866,0.041619472,0.023071062
patient_3,946,149,0.1,11,0.045646716,0.022820624,0.013760722
patient_3,946,149,0.5,9,0.030901298,0.017775686,0.012088028
patient_3,946,149,1,9,0.025565421,0.016665954,0.011878178
patient_3,947,149,0.01,17,0.074326836,0.041454416,0.022959827
patient_3,947,149,0.1,11,0.045326184,0.0222649,0.013512645
patient_3,947,149,0.5,9,0.030898383,0.017707659,0.012118588
patient_3,947,149,1,9,0.023694254,0.012812446,0.008038034
patient_3,948,149,0.01,17,0.07357053,0.04163504,0.022895603
patient_3,948,149,0.1,11,0.045677844,0.02264089,0.013767234
patient_3,948,149,0.5,9,0.030307926,0.01670389,0.01146567
patient_3,948,149,1,9,0.023698723,0.012863329,0.008087993
patient_3,949,149,0.01,17,0.0741948,0.041470226,0.023017054
patient_3,949,149,0.1,11,0.045674242,0.02292542,0.013826838
patient_3,949,149,0.5,9,0.030271344,0.016578827,0.011431057
patient_3,949,149,1,9,0.023718495,0.012891606,0.008063035
patient_3,950,149,0.01,17,0.07365296,0.041485954,0.023331566
patient_3,950,149,0.1,11,0.045646816,0.0226877,0.013700645
patient_3,950,149,0.5,9,0.030210018,0.01659074,0.011403485
patient_3,950,149,1,9,0.024624899,0.015223976,0.010828811
patient_3,951,149,0.01,17,0.07445753,0.04152618,0.023031697
patient_3,951,149,0.1,11,0.045706827,0.022883,0.013719479
patient_3,951,149,0.5,9,0.03085957,0.017872175,0.012096588
patient_3,951,149,1,9,0.02464104,0.015288302,0.01081184
patient_3,952,149,0.01,17,0.07433839,0.041499536,0.023091363
patient_3,952,149,0.1,11,0.04558439,0.022900825,0.013734954
patient_3,952,149,0.5,9,0.030221732,0.016577994,0.01143815
patient_3,952,149,1,9,0.023664,0.012797129,0.008040234
patient_3,953,149,0.01,17,0.07411794,0.041786935,0.023032319
patient_3,953,149,0.1,11,0.04553376,0.022689175,0.013741395
patient_3,953,149,0.5,9,0.030856965,0.017716208,0.012105691
patient_3,953,149,1,9,0.024604436,0.015184663,0.010806609
patient_3,954,149,0.01,17,0.074317165,0.041332398,0.02303558
patient_3,954,149,0.1,11,0.045601867,0.022767903,0.013744559
patient_3,954,149,0.5,9,0.03022354,0.016533054,0.011493551
patient_3,954,149,1,9,0.024633462,0.0151934,0.010834158
patient_3,955,149,0.01,17,0.074369475,0.04127296,0.022882558
patient_3,955,149,0.1,11,0.045719363,0.022758355,0.013811133
patient_3,955,149,0.5,9,0.030164788,0.01650113,0.011511307
patient_3,955,149,1,9,0.024629103,0.015248905,0.010919142
patient_3,956,149,0.01,17,0.07396771,0.04131902,0.023020474
patient_3,956,149,0.1,11,0.045702983,0.022700127,0.013738324
patient_3,956,149,0.5,9,0.030912796,0.017772086,0.012253575
patient_3,956,149,1,9,0.023666985,0.012852082,0.008084922
patient_3,957,149,0.01,17,0.074115954,0.04148843,0.022730397
patient_3,957,149,0.1,11,0.04553957,0.022852886,0.013678583
patient_3,957,149,0.5,9,0.03085607,0.017740384,0.012185413
patient_3,957,149,1,9,0.025581848,0.016767446,0.011828707
patient_3,958,149,0.01,17,0.07367453,0.04167416,0.023278544
patient_3,958,149,0.1,11,0.045335535,0.022100588,0.013376671
patient_3,958,149,0.5,9,0.030816311,0.017637443,0.012250162
patient_3,958,149,1,9,0.023717128,0.012920165,0.00812764
patient_3,959,149,0.01,17,0.07409443,0.0412471,0.022990577
patient_3,959,149,0.1,11,0.045740552,0.022725018,0.013803584
patient_3,959,149,0.5,9,0.03023793,0.016597074,0.011450599
patient_3,959,149,1,9,0.024618978,0.015250527,0.010866816
patient_3,960,149,0.01,17,0.074027956,0.041624993,0.022903055
patient_3,960,149,0.1,11,0.045418978,0.022173522,0.013462735
patient_3,960,149,0.5,9,0.030240979,0.016651504,0.011469209
patient_3,960,149,1,9,0.024688546,0.015328192,0.010884312
patient_3,961,149,0.01,17,0.07396088,0.041543875,0.022698734
patient_3,961,149,0.1,11,0.045585945,0.022812057,0.013740061
patient_3,961,149,0.5,9,0.030872688,0.017662503,0.012200471
patient_3,961,149,1,9,0.024620362,0.015213114,0.010838332
patient_3,962,149,0.01,17,0.07440017,0.04169985,0.023149593
patient_3,962,149,0.1,11,0.04552977,0.022876939,0.01374913
patient_3,962,149,0.5,9,0.030204937,0.016516982,0.011515952
patient_3,962,149,1,9,0.02458591,0.015172288,0.010887582
patient_3,963,149,0.01,17,0.07405016,0.04140957,0.022852145
patient_3,963,149,0.1,11,0.045704678,0.02278232,0.013827056
patient_3,963,149,0.5,9,0.030850416,0.017736498,0.012201439
patient_3,963,149,1,9,0.023722457,0.012873467,0.008118829
patient_3,964,149,0.01,17,0.07395913,0.041124452,0.023006145
patient_3,964,149,0.1,11,0.04570027,0.022722742,0.013690196
patient_3,964,149,0.5,9,0.030852865,0.017705724,0.012178018
patient_3,964,149,1,9,0.024673209,0.015251943,0.010816391
patient_3,965,149,0.01,17,0.07382844,0.041501477,0.023308828
patient_3,965,149,0.1,11,0.045804936,0.022760907,0.013707102
patient_3,965,149,0.5,9,0.030285832,0.01658728,0.011496693
patient_3,965,149,1,9,0.024646508,0.015285273,0.010825527
patient_3,966,149,0.01,17,0.074107796,0.04152879,0.02298026
patient_3,966,149,0.1,11,0.045625452,0.02286895,0.013745757
